pid,block,delays,score,trial_index,trial_time,clicks,n_clicks,stim_i
9,test,[],48.0,12,12725.0,"[7, 8, 3, 4, 11, 12]",6,28
9,test,[],30.0,13,10225.0,"[12, 11, 4, 3, 7, 8]",6,10
9,test,[],34.0,14,11550.0,"[12, 11, 4, 3, 7, 8]",6,19
9,test,[],48.0,15,8868.0,"[12, 11, 4, 3, 7, 8]",6,13
9,test,[],42.0,16,8617.0,"[8, 7, 3, 4, 11, 12]",6,40
9,test,[],34.0,17,14057.0,"[12, 11, 4, 3, 7, 8, 6, 5, 1, 2]",10,29
9,test,[],50.0,18,13166.0,"[4, 3, 7, 8, 12, 11, 10, 9, 1, 2]",10,47
9,test,[],40.0,19,14116.0,"[4, 3, 7, 8, 12, 11, 10, 9, 5, 6]",10,30
9,test,[],42.0,20,9776.0,"[7, 8, 3, 4, 11, 12]",6,26
9,test,[],40.0,21,11651.0,"[12, 11, 4, 3, 7, 8, 6, 5, 9, 10]",10,48
9,test,[],52.0,22,9329.0,"[12, 11, 4, 3, 7, 8]",6,9
9,test,[],32.0,23,9462.0,"[12, 11, 4, 3, 7, 8]",6,6
9,test,[],52.0,24,12070.0,"[8, 7, 3, 4, 11, 12, 10, 9]",8,37
9,test,[],24.0,25,8429.0,"[11, 4, 3, 7, 8, 12]",6,11
9,test,[],42.0,26,9982.0,"[12, 11, 4, 3, 7, 8]",6,59
9,test,[],18.0,27,14901.0,"[7, 8, 3, 4, 11, 12, 10, 9, 5, 6, 1, 2]",12,32
9,test,[],48.0,28,9301.0,"[4, 3, 7, 8, 12, 11]",6,51
9,test,[],42.0,29,14156.0,"[11, 12, 4, 3, 7, 8, 1, 10, 9, 2]",10,41
10,training,"[3, 3, 39]",42.0,0,66908.0,"[1, 9]",2,36
10,training,"[0, 0, 0]",52.0,1,12858.0,"[4, 8]",2,13
10,training,"[0, 0, 0, 0, 0, 0, 0, 0, 2]",22.0,2,25749.0,"[4, 8, 12, 11, 7, 3, 10, 6]",8,32
10,training,"[0, 2, 4]",46.0,3,16527.0,"[11, 8]",2,18
10,training,"[0, 0, 0, 0]",45.0,4,10956.0,"[3, 12, 11]",3,15
10,training,"[0, 0]",41.0,5,8664.0,[4],1,47
10,training,"[0, 0, 0, 2, 4]",48.0,6,16750.0,"[8, 4, 3, 11]",4,4
10,training,"[0, 0, 0, 0, 0, 0, 0]",52.0,7,11689.0,"[7, 8, 11, 4, 12, 3]",6,23
10,training,"[0, 0, 0, 0, 0, 0, 0]",52.0,8,14412.0,"[4, 11, 12, 8, 7, 3]",6,9
10,training,"[0, 0, 0, 0, 0]",52.0,9,11549.0,"[3, 4, 12, 11]",4,42
10,test,"[0, 0, 0, 0, 0]",38.0,10,10851.0,"[4, 8, 11, 3]",4,37
10,test,"[0, 0, 0]",36.0,11,9297.0,"[12, 11]",2,6
10,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,12,17949.0,"[8, 12, 11, 3, 7, 4, 6, 10]",8,27
10,test,"[0, 0, 0]",40.0,13,10565.0,"[8, 11]",2,46
10,test,"[0, 0]",55.0,14,7558.0,[4],1,54
10,test,"[0, 0, 0]",52.0,15,10329.0,"[8, 4]",2,21
10,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,16,15445.0,"[12, 4, 8, 11, 3, 7]",6,38
10,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,17,12618.0,"[11, 7, 8, 12, 4, 3]",6,8
10,test,"[0, 0, 0, 0, 0, 0, 0]",12.0,18,14277.0,"[4, 12, 8, 7, 11, 3]",6,16
10,test,"[0, 0, 0]",50.0,19,10827.0,"[4, 3]",2,41
10,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,20,15174.0,"[8, 3, 4, 12, 11, 7]",6,31
10,test,"[0, 0]",47.0,21,10528.0,[8],1,59
10,test,"[0, 0, 0]",44.0,22,9995.0,"[7, 3]",2,39
10,test,"[0, 0]",35.0,23,7676.0,[12],1,30
10,test,"[0, 0, 0, 0, 0]",52.0,24,11682.0,"[12, 4, 3, 2]",4,20
10,test,"[0, 0, 0, 0, 0, 0, 0, 0]",37.0,25,13040.0,"[3, 7, 8, 11, 12, 4, 9]",7,2
10,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,26,19050.0,"[12, 11, 4, 3, 8, 7]",6,28
10,test,"[0, 0, 0, 0, 0, 0]",45.0,27,18154.0,"[8, 12, 11, 3, 4]",5,1
10,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43.0,28,20603.0,"[4, 3, 12, 11, 8, 7, 5, 6, 9, 1, 2]",11,44
10,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",38.0,29,21264.0,"[8, 4, 7, 11, 12, 3, 1, 2]",8,25
11,training,[0],-30.0,0,15973.0,[],0,49
11,training,"[0, 0, 0]",10.0,1,11431.0,"[1, 5]",2,31
11,training,"[0, 0, 0]",54.0,2,11223.0,"[1, 2]",2,33
11,training,"[0, 0, 0, 0, 0]",-22.0,3,14220.0,"[5, 6, 7, 8]",4,11
11,training,"[0, 0, 0, 0]",41.0,4,10427.0,"[9, 10, 11]",3,2
11,training,"[0, 0, 0, 0]",17.0,5,9780.0,"[1, 9, 12]",3,1
11,training,"[0, 0, 0, 0, 0, 0, 0]",50.0,6,12236.0,"[9, 6, 8, 4, 11, 12]",6,57
11,training,"[0, 0]",45.0,7,7793.0,[12],1,21
11,training,"[0, 0, 0, 0, 0, 0]",47.0,8,9366.0,"[11, 4, 12, 8, 7]",5,50
11,training,"[0, 0, 0, 0, 0, 0]",33.0,9,12388.0,"[3, 8, 12, 11, 4]",5,52
11,test,"[0, 0, 0]",36.0,10,9395.0,"[12, 11]",2,6
11,test,"[0, 0, 0, 0, 0]",56.0,11,10685.0,"[3, 12, 11, 7]",4,22
11,test,"[0, 0, 0, 0, 0, 0]",33.0,12,10616.0,"[8, 3, 4, 11, 12]",5,24
11,test,"[0, 0, 0]",54.0,13,9495.0,"[12, 11]",2,4
11,test,"[0, 0, 0, 0, 0, 0]",37.0,14,9580.0,"[3, 7, 8, 12, 11]",5,54
11,test,"[0, 0]",39.0,15,11244.0,[11],1,41
11,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,16,10649.0,"[3, 8, 7, 4, 11, 12]",6,45
11,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,17,9571.0,"[11, 4, 3, 7, 8, 12]",6,55
11,test,"[0, 0, 0, 0]",57.0,18,7660.0,"[11, 12, 4]",3,0
11,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,19,10268.0,"[4, 11, 8, 7, 3, 12]",6,38
11,test,"[0, 0]",53.0,20,8401.0,[8],1,13
11,test,"[0, 0, 0, 0, 0, 0, 0]",10.0,21,9849.0,"[3, 4, 11, 12, 7, 8]",6,14
11,test,"[0, 0, 0, 0]",45.0,22,12961.0,"[8, 7, 3]",3,26
11,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,23,11874.0,"[4, 11, 12, 8, 7, 3]",6,3
11,test,"[0, 0, 0, 0, 0, 0]",43.0,24,9370.0,"[3, 7, 8, 12, 11]",5,40
11,test,"[0, 0, 0, 0, 0]",54.0,25,9965.0,"[11, 4, 7, 3]",4,23
11,test,"[0, 0, 0, 0]",35.0,26,10211.0,"[3, 7, 8]",3,5
11,test,"[0, 0, 0]",38.0,27,9554.0,"[4, 11]",2,19
11,test,"[0, 0]",43.0,28,9621.0,[11],1,17
11,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,29,20819.0,"[3, 8, 4, 11, 12, 7]",6,32
12,training,"[0, 0, 0, 0, 0]",-44.0,0,15656.0,"[5, 9, 1, 2]",4,33
12,training,"[0, 0, 0, 0, 0, 0, 0]",-20.0,1,17227.0,"[2, 10, 6, 12, 11, 9]",6,12
12,training,"[0, 0, 0, 0, 0, 0]",41.0,2,13263.0,"[2, 7, 8, 11, 12]",5,21
12,training,"[0, 0, 0, 0, 0, 0]",15.0,3,9994.0,"[12, 11, 3, 8, 7]",5,38
12,training,"[0, 0, 0, 0, 0, 0]",53.0,4,9845.0,"[12, 4, 7, 11, 3]",5,9
12,training,"[0, 0]",55.0,5,9313.0,[11],1,4
12,training,"[0, 0]",53.0,6,9385.0,[11],1,58
12,training,"[0, 0]",43.0,7,9474.0,[11],1,2
12,training,"[0, 0, 0, 0]",49.0,8,9421.0,"[11, 7, 8]",3,44
12,training,"[0, 0, 0, 0]",45.0,9,9328.0,"[11, 3, 7]",3,59
12,test,"[0, 0, 0, 0, 0, 0]",33.0,10,11099.0,"[11, 7, 3, 4, 12]",5,24
12,test,"[0, 0, 0, 0, 0, 0]",25.0,11,10874.0,"[12, 8, 7, 3, 11]",5,55
12,test,"[0, 0, 0]",46.0,12,8563.0,"[4, 11]",2,40
12,test,"[0, 0, 0, 0]",47.0,13,9786.0,"[11, 7, 8]",3,48
12,test,"[0, 0, 0, 0, 0, 0]",25.0,14,11544.0,"[11, 7, 8, 12, 3]",5,32
12,test,"[0, 0, 0, 0, 0]",50.0,15,9619.0,"[4, 11, 7, 8]",4,13
12,test,"[0, 0, 0, 0]",49.0,16,9509.0,"[11, 7, 8]",3,36
12,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,17,8951.0,"[12, 7, 3, 4, 11, 8]",6,3
12,test,"[0, 0]",53.0,18,9690.0,[11],1,51
12,test,"[0, 0]",47.0,19,9245.0,[11],1,15
12,test,"[0, 0, 0]",48.0,20,9525.0,"[11, 7]",2,30
12,test,"[0, 0, 0]",46.0,21,10300.0,"[7, 3]",2,26
12,test,"[0, 0, 0]",38.0,22,9272.0,"[4, 11]",2,19
12,test,"[0, 0, 0, 0, 0, 0]",43.0,23,10306.0,"[7, 11, 3, 4, 12]",5,56
12,test,"[0, 0, 0, 0, 0, 0]",21.0,24,9036.0,"[11, 7, 3, 4, 12]",5,27
12,test,"[0, 0]",39.0,25,10332.0,[7],1,42
12,test,"[0, 0, 0]",58.0,26,9848.0,"[8, 12]",2,37
12,test,"[0, 0, 0, 0]",35.0,27,8696.0,"[11, 7, 8]",3,5
12,test,"[0, 0, 0, 0, 0, 0]",13.0,28,10582.0,"[11, 7, 8, 12, 3]",5,16
12,test,"[0, 0]",43.0,29,9217.0,[4],1,29
13,training,[42],-30.0,0,58769.0,[],0,55
13,training,"[0, 0, 0, 0]",39.0,1,9674.0,"[8, 12, 11]",3,46
13,training,"[0, 0, 0]",36.0,2,10547.0,"[7, 8]",2,5
13,training,"[2, 3, 0, 0, 0, 0, 8]",12.0,3,24202.0,"[2, 4, 7, 8, 12, 11]",6,39
13,training,"[0, 0, 0, 14]",35.0,4,22744.0,"[12, 11, 8]",3,20
13,training,"[0, 3, 0]",34.0,5,11649.0,"[12, 11]",2,30
13,training,"[0, 0]",39.0,6,8484.0,[7],1,42
13,training,"[0, 0]",53.0,7,8078.0,[8],1,43
13,training,"[0, 0, 37]",42.0,8,47002.0,"[8, 7]",2,53
13,training,"[0, 0]",51.0,9,19130.0,[8],1,44
13,test,"[0, 0, 0]",10.0,10,10200.0,"[7, 8]",2,2
13,test,"[0, 0]",47.0,11,8085.0,[11],1,15
13,test,"[0, 0]",47.0,12,9025.0,[12],1,7
13,test,"[0, 0, 0]",10.0,13,8681.0,"[11, 12]",2,31
13,test,"[0, 0, 0]",10.0,14,8108.0,"[8, 7]",2,40
13,test,"[0, 0]",41.0,15,9190.0,[12],1,48
13,test,"[0, 0]",33.0,16,8015.0,[8],1,8
13,test,"[0, 0, 0, 0, 0]",20.0,17,9055.0,"[8, 7, 12, 11]",4,12
13,test,"[0, 0, 0, 0, 0]",18.0,18,8182.0,"[11, 12, 8, 7]",4,14
13,test,"[0, 0, 0, 0, 0]",32.0,19,9330.0,"[12, 11, 7, 8]",4,10
13,test,"[0, 0, 0]",44.0,20,19095.0,"[8, 7]",2,25
13,test,"[0, 0, 0]",52.0,21,8020.0,"[8, 7]",2,28
13,test,"[0, 0]",37.0,22,9323.0,[11],1,6
13,test,"[0, 0, 0, 0]",57.0,23,8569.0,"[12, 11, 7]",3,22
13,test,"[0, 0, 0, 0]",21.0,24,8149.0,"[8, 7, 11]",3,16
13,test,"[0, 0]",59.0,25,9189.0,[12],1,37
13,test,"[0, 0]",39.0,26,9163.0,[11],1,19
13,test,"[0, 0]",55.0,27,8242.0,[11],1,4
13,test,"[0, 0, 0]",58.0,28,8258.0,"[11, 12]",2,47
13,test,"[0, 0]",43.0,29,8277.0,[12],1,36
14,training,"[0, 0, 0]",-44.0,0,28997.0,"[5, 9]",2,5
14,training,"[0, 0, 0]",-38.0,1,22174.0,"[9, 5]",2,11
14,training,"[0, 0, 0, 0]",39.0,2,18100.0,"[5, 9, 12]",3,48
14,training,"[0, 0, 0, 0, 0]",32.0,3,14987.0,"[9, 5, 6, 8]",4,22
14,training,"[0, 0, 0, 0, 0]",52.0,4,12629.0,"[1, 2, 3, 4]",4,33
14,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,5,27235.0,"[5, 1, 2, 3, 4, 9, 10, 11, 12, 6, 7, 8]",12,45
14,training,"[0, 0, 0, 0]",45.0,6,12911.0,"[9, 10, 11]",3,40
14,training,"[0, 0, 0, 0, 0]",22.0,7,11901.0,"[5, 6, 7, 8]",4,23
14,training,[0],24.0,8,9997.0,[],0,30
14,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",14.0,9,17950.0,"[5, 6, 7, 8, 12, 11, 9, 10]",8,0
14,test,"[0, 0, 0]",50.0,10,12316.0,"[4, 3]",2,4
14,test,"[0, 0]",51.0,11,9677.0,[8],1,44
14,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,12,11716.0,"[12, 11, 7, 8, 3, 4]",6,52
14,test,"[0, 0]",47.0,13,9766.0,[3],1,26
14,test,"[0, 0, 0]",54.0,14,9966.0,"[7, 12]",2,57
14,test,"[0, 0, 0]",40.0,15,8984.0,"[8, 3]",2,25
14,test,"[0, 0, 0, 0, 0]",40.0,16,10047.0,"[7, 4, 12, 11]",4,53
14,test,"[0, 0, 0]",42.0,17,8446.0,"[3, 4]",2,29
14,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,18,10844.0,"[3, 4, 11, 12, 7, 8]",6,43
14,test,"[0, 0]",53.0,19,10620.0,[7],1,28
14,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,20,11098.0,"[4, 3, 7, 8, 11, 12]",6,55
14,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,21,11751.0,"[12, 11, 4, 3, 7, 8]",6,38
14,test,"[0, 0]",17.0,22,10470.0,[7],1,15
14,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,23,10325.0,"[3, 4, 12, 11, 7, 8]",6,32
14,test,"[0, 0, 0, 0, 0, 0, 0]",34.0,24,10502.0,"[8, 7, 3, 4, 11, 12]",6,19
14,test,"[0, 0]",53.0,25,9671.0,[11],1,51
14,test,"[0, 0]",37.0,26,9392.0,[11],1,6
14,test,"[0, 0, 0, 0, 0, 0]",47.0,27,10640.0,"[11, 12, 4, 3, 7]",5,50
14,test,"[0, 0, 0, 0]",53.0,28,8489.0,"[3, 4, 11]",3,42
14,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,29,10148.0,"[11, 12, 7, 8, 3, 4]",6,31
15,training,"[0, 0]",-15.0,0,9662.0,[5],1,12
15,training,"[0, 0, 0, 0]",45.0,1,10578.0,"[5, 1, 9]",3,40
15,training,"[0, 0, 0, 0, 0, 0]",49.0,2,10459.0,"[9, 1, 5, 2, 4]",5,44
15,training,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,3,10277.0,"[9, 1, 5, 2, 3, 6, 7]",7,43
15,training,"[0, 0, 0, 0, 0]",44.0,4,9385.0,"[5, 1, 2, 3]",4,35
15,training,"[0, 0, 0, 0, 0, 0, 0, 0]",39.0,5,10512.0,"[9, 1, 5, 2, 6, 8, 7]",7,25
15,training,"[0, 0, 0, 0, 0]",26.0,6,10381.0,"[5, 6, 7, 8]",4,37
15,training,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,7,10468.0,"[1, 2, 3, 4, 9, 10, 11]",7,45
15,training,"[0, 0, 0, 0]",55.0,8,9201.0,"[1, 2, 3]",3,9
15,training,"[0, 0, 0, 0, 0, 0, 0, 0]",31.0,9,9685.0,"[2, 4, 1, 5, 6, 7, 8]",7,5
15,test,"[0, 0, 0]",52.0,10,9010.0,"[7, 8]",2,7
15,test,"[0, 0, 0, 0, 0]",40.0,11,9747.0,"[4, 3, 8, 7]",4,34
15,test,"[0, 0, 0, 0, 0, 0, 0]",54.0,12,11358.0,"[12, 11, 4, 3, 7, 8]",6,22
15,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,13,8982.0,"[7, 8, 4, 3, 11, 12]",6,11
15,test,"[0, 0, 0]",40.0,14,9624.0,"[12, 11]",2,54
15,test,"[0, 0, 0, 0, 0]",50.0,15,8926.0,"[4, 3, 7, 8]",4,13
15,test,"[0, 0, 0, 0, 0, 0]",39.0,16,9048.0,"[7, 8, 3, 4, 11]",5,53
15,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,17,8522.0,"[4, 3, 7, 8, 11, 12]",6,2
15,test,"[0, 0, 0]",54.0,18,8530.0,"[11, 4]",2,33
15,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10.0,19,8823.0,"[1, 2, 3, 4, 7, 8, 12, 11]",8,16
15,test,"[0, 0, 0, 0, 0]",38.0,20,8666.0,"[4, 3, 7, 8]",4,15
15,test,"[0, 0, 0, 0, 0, 0]",43.0,21,9694.0,"[4, 3, 7, 8, 12]",5,8
15,test,"[0, 0, 0, 0, 0]",46.0,22,8275.0,"[4, 3, 7, 8]",4,48
15,test,"[0, 0, 0]",40.0,23,8916.0,"[4, 11]",2,46
15,test,"[0, 0, 0, 0, 0, 0, 0]",14.0,24,10080.0,"[11, 4, 3, 7, 8, 12]",6,27
15,test,"[0, 0]",43.0,25,13593.0,[4],1,29
15,test,"[0, 0, 0, 0, 0]",36.0,26,8724.0,"[4, 3, 7, 8]",4,42
15,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,27,9656.0,"[4, 3, 7, 8, 12, 11]",6,17
15,test,"[0, 0]",59.0,28,8328.0,[4],1,0
15,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,29,9260.0,"[4, 3, 7, 8, 12, 11]",6,55
16,training,[0],56.0,0,9775.0,[],0,33
16,training,[0],-48.0,1,11248.0,[],0,15
16,training,[0],12.0,2,7945.0,[],0,26
16,training,[0],24.0,3,8309.0,[],0,8
16,training,[0],-20.0,4,11012.0,[],0,16
16,training,[0],-20.0,5,9287.0,[],0,4
16,training,[0],54.0,6,8508.0,[],0,21
16,training,[0],52.0,7,11293.0,[],0,49
16,training,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,8,17018.0,"[1, 5, 9, 10, 12, 11, 4, 2, 3, 7, 6, 8]",12,13
16,training,"[0, 0, 0, 0, 0]",52.0,9,13390.0,"[9, 10, 12, 11]",4,42
16,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",40.0,10,12556.0,"[9, 10, 12, 11, 4, 2, 1, 3, 7, 6, 5, 8]",12,36
16,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",26.0,11,33855.0,"[9, 10, 12, 11, 4, 2, 1, 3, 7, 6, 5, 8]",12,5
16,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42.0,12,11033.0,"[12, 10, 11, 9, 4, 2, 1, 3, 7, 6, 5, 8]",12,51
16,test,"[0, 0, 0, 0, 0, 0, 0, 0]",39.0,13,10135.0,"[9, 10, 12, 11, 4, 2, 3]",7,39
16,test,"[0, 0, 0, 0, 0, 0]",51.0,14,9088.0,"[4, 3, 7, 8, 12]",5,57
16,test,"[0, 0, 0, 0, 0]",52.0,15,8707.0,"[12, 11, 4, 3]",4,20
16,test,"[0, 0]",51.0,16,8775.0,[12],1,34
16,test,"[0, 0, 0]",42.0,17,9035.0,"[12, 11]",2,53
16,test,"[0, 0, 0, 0, 0, 0]",35.0,18,8402.0,"[8, 7, 3, 4, 11]",5,19
16,test,"[0, 0, 0]",38.0,19,10009.0,"[12, 11]",2,41
16,test,"[0, 0, 0, 0, 0, 0]",53.0,20,8293.0,"[12, 11, 7, 8, 3]",5,23
16,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,21,8514.0,"[11, 4, 3, 7, 8, 12]",6,56
16,test,"[0, 0, 0]",50.0,22,8699.0,"[8, 7]",2,50
16,test,"[0, 0]",49.0,23,10144.0,[7],1,30
16,test,"[0, 0, 0]",50.0,24,9319.0,"[7, 8]",2,44
16,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.0,25,16499.0,"[8, 7, 11, 12, 4, 3, 6, 5, 2, 1, 10, 9]",12,32
16,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,26,9714.0,"[8, 7, 3, 4, 11, 12]",6,55
16,test,"[0, 0]",49.0,27,9737.0,[8],1,48
16,test,"[0, 0, 0, 0, 0, 0]",33.0,28,8957.0,"[8, 7, 3, 4, 11]",5,6
16,test,"[0, 0, 0, 0, 0, 0]",33.0,29,10120.0,"[7, 8, 12, 11, 4]",5,52
17,training,[],-37.0,0,88168.0,[5],1,11
17,training,[],43.0,1,13591.0,[9],1,17
17,training,[],50.0,2,15053.0,"[5, 1, 9, 2]",4,21
17,training,[],19.0,3,39309.0,"[9, 1, 5, 2, 3]",5,8
17,training,[],51.0,4,11213.0,"[5, 1, 9, 2, 3]",5,20
17,training,[],53.0,5,11172.0,"[1, 5, 9, 10, 6, 11, 12]",7,37
17,training,[],48.0,6,11710.0,"[9, 1, 5, 6, 8, 7, 10, 11]",8,4
17,training,[],28.0,7,16154.0,"[9, 1, 5, 10, 6, 11, 8, 7, 3, 4]",10,52
17,training,[],53.0,8,8793.0,[11],1,51
17,training,[],48.0,9,9791.0,"[8, 7]",2,30
17,test,[],32.0,10,10024.0,"[4, 3, 7, 8, 11, 12]",6,24
17,test,[],52.0,11,9771.0,"[7, 8]",2,7
17,test,[],30.0,12,12999.0,"[11, 12, 7, 8, 4, 3]",6,38
17,test,[],24.0,13,10024.0,"[7, 11, 3, 4, 8, 12]",6,45
17,test,[],47.0,14,8739.0,[11],1,40
17,test,[],44.0,15,10730.0,"[11, 3, 8, 4]",4,59
17,test,[],45.0,16,8965.0,"[11, 8, 3]",3,26
17,test,[],36.0,17,9900.0,"[3, 12, 8, 7]",4,42
17,test,[],38.0,18,9690.0,"[7, 12, 4, 3]",4,18
17,test,[],43.0,19,9765.0,[4],1,29
17,test,[],59.0,20,9818.0,[4],1,0
17,test,[],39.0,21,9106.0,"[4, 3, 8]",3,15
17,test,[],24.0,22,13111.0,"[7, 12, 4, 3, 11, 8]",6,55
17,test,[],25.0,23,10815.0,"[11, 8, 3, 4, 12]",5,32
17,test,[],43.0,24,9544.0,[11],1,2
17,test,[],38.0,25,9649.0,"[11, 8, 3, 4]",4,47
17,test,[],38.0,26,8406.0,"[8, 11]",2,41
17,test,[],41.0,27,8487.0,[3],1,25
17,test,[],45.0,28,8571.0,[3],1,39
17,test,[],15.0,29,10705.0,"[4, 12, 8, 7, 11]",5,1
18,training,[],36.0,0,41630.0,"[8, 6, 7, 5, 9, 10, 12, 11, 1, 2, 3, 4]",12,15
18,training,[],32.0,1,26942.0,"[5, 6, 7, 8, 12, 11, 10, 9, 1, 2, 4, 3]",12,2
18,training,[],36.0,2,21989.0,"[11, 10, 12, 9, 5, 6, 8, 7, 1, 2, 4, 3]",12,59
18,training,[],48.0,3,51909.0,"[9, 10, 12, 11, 1, 2, 4, 3]",8,4
18,training,[],28.0,4,26812.0,"[5, 6, 7, 8, 9, 10, 11, 12, 1, 2, 4, 3]",12,19
18,training,[],48.0,5,25117.0,"[9, 10, 5, 6, 7, 8, 1, 2, 4, 3]",10,23
18,training,[],34.0,6,23362.0,"[1, 2, 4, 3, 9, 10, 11, 12, 5, 6]",10,17
18,training,[],44.0,7,23265.0,"[9, 10, 11, 12, 1, 2, 4, 3, 7, 8]",10,58
18,training,[],54.0,8,13983.0,"[7, 8, 12, 11, 9, 10]",6,37
18,training,[],40.0,9,28355.0,"[11, 12, 8, 7, 3, 4, 9, 10, 5, 6]",10,48
18,test,[],40.0,10,50175.0,"[7, 8, 12, 11, 4, 3, 9, 10]",8,40
18,test,[],42.0,11,38739.0,"[11, 12, 4, 3, 7, 8, 9, 1, 2, 10]",10,41
18,test,[],44.0,12,16416.0,"[11, 12, 4, 3, 7, 8, 5, 6]",8,50
18,test,[],28.0,13,25495.0,"[11, 12, 8, 7, 3, 4, 9, 10, 5, 6]",10,6
18,test,[],14.0,14,18727.0,"[7, 8, 12, 11, 4, 3, 1, 2, 9, 10]",10,16
18,test,[],36.0,15,17002.0,"[11, 12, 4, 3, 7, 8, 5, 6, 1, 2]",10,25
18,test,[],41.0,16,34797.0,"[12, 11, 4, 3, 7, 8, 9]",7,56
18,test,[],44.0,17,23069.0,"[11, 12, 9, 10, 4, 3, 7, 8, 5, 6]",10,7
18,test,[],14.0,18,32091.0,"[12, 11, 4, 3, 7, 8, 9, 10, 5, 6, 1, 2]",12,31
18,test,[],42.0,19,15470.0,"[12, 11, 4, 3, 7, 8]",6,26
18,test,[],36.0,20,13279.0,"[12, 11, 4, 3, 7, 8]",6,46
18,test,[],18.0,21,15648.0,"[11, 12, 4, 3, 7, 8]",6,12
18,test,[],48.0,22,13072.0,"[11, 12, 4, 3, 7, 8]",6,28
18,test,[],46.0,23,19810.0,"[11, 12, 4, 3, 7, 8, 5, 6, 1, 2]",10,20
18,test,[],30.0,24,11368.0,"[11, 12, 4, 3, 7, 8]",6,10
18,test,[],44.0,25,17434.0,"[12, 11, 4, 3, 7, 8, 9, 10, 1, 2]",10,21
18,test,[],34.0,26,20616.0,"[11, 12, 8, 7, 3, 4, 1, 2, 5, 6]",10,29
18,test,[],16.0,27,15856.0,"[12, 11, 4, 3, 7, 8]",6,3
18,test,[],32.0,28,15266.0,"[12, 11, 4, 3, 7, 8]",6,24
18,test,[],54.0,29,13081.0,"[11, 12, 4, 3, 7, 8]",6,0
19,training,[],26.0,0,54529.0,"[4, 5, 9, 1, 2, 3, 7, 6, 8, 12, 10, 11]",12,6
19,training,[],36.0,1,38054.0,"[5, 1, 9, 11, 4, 3, 7, 6]",8,34
19,training,[],14.0,2,24942.0,"[7, 8, 3, 4, 11, 12, 1, 9, 2, 10]",10,16
19,training,[],42.0,3,23552.0,"[12, 11, 4, 3, 7, 8, 2, 6, 1, 5]",10,44
19,training,[],28.0,4,18438.0,"[4, 3, 7, 8, 12, 11, 10, 6, 9, 5]",10,24
19,training,[],48.0,5,14976.0,"[12, 11, 4, 3, 7, 8, 2, 1]",8,33
19,training,[],15.0,6,16955.0,"[4, 11, 12, 8, 7, 3, 6, 2, 10, 1, 5]",11,31
19,training,[],48.0,7,12012.0,"[4, 11, 12, 8, 7, 3]",6,51
19,training,[],30.0,8,11033.0,"[4, 11, 12, 8, 7, 3]",6,10
19,training,[],38.0,9,10574.0,"[4, 11, 12, 8, 7, 3]",6,53
19,test,[],24.0,10,11976.0,"[7, 3, 4, 11, 12, 8]",6,45
19,test,[],48.0,11,13447.0,"[8, 7, 3, 4, 11, 12]",6,43
19,test,[],36.0,12,15736.0,"[12, 11, 4, 3, 7, 8, 5, 9]",8,36
19,test,[],40.0,13,11422.0,"[12, 11, 4, 3, 7, 8]",6,39
19,test,[],42.0,14,16808.0,"[12, 11, 4, 3, 7, 8]",6,40
